date,month,site_id,temp,sal,drho,no2,sio2,po4,secchi,fwc,lk_wd,par_b1,tchla,Wan_b1
2018-11-21,11,KC10,8.638549999999999,28.5712,2.3478057089047297,18.8529845404029,35.3313832924327,1.51952036059773,5.5,2.4427782974742756,140.42236111111112,0.32482777375,0.5904400684595744,262.6
2019-01-21,1,KC10,7.2209,29.3569,1.252240906421093,19.3864067859472,33.3169108124235,1.56282671836503,12,3.6066323666978497,161.7125,0.20941704795833332,1.0383007743343844,189.9
2019-01-24,1,DFO2,7.7525,28.3264,3.186452827657149,17.5115327818507,32.1099395705185,1.39504574058038,11,3.5236700966635506,118.35955555555556,0.2492357857361111,0.41960802203268305,168.9
2019-02-14,2,KC10,6.8506,30.9931,0.16430206542554515,18.9327443549482,32.686114526976,1.51319191562509,17.5,1.9824883068288128,64.90666666666667,0.6446486754305556,0.4756720436303915,85.84
2019-02-15,2,KC10,6.8146,31.026,0.15059981961394442,NA,NA,NA,20,2.2196195821640177,66.6926388888889,0.6426993278611112,NA,79.29
2019-02-19,2,DFO2,7.5464,30.7881,0.6358577294229235,18.9239977597344,31.2268036307097,1.5846751888703,NA,1.3229030246336144,71.38081944444446,0.7688273769027777,0.9073154758373594,60.09
2019-03-13,3,KC10,6.9527,31.0695,0.5044120815607585,15.6374681514182,27.9038599819267,1.32647277497932,16,1.3366479575927668,177.69791666666666,0.5733543900972222,1.3307627267816422,32.37
2019-03-15,3,DFO2,7.364,30.5156,0.9024150341062978,10.2992115942056,19.2890956474252,0.895442892508995,8,1.387592765824759,168.03444444444446,0.8907222130416667,6.544089711260415,32.94
2019-04-18,4,KC10,8.3425,31.354,0.5237047425732726,10.8390719175685,17.4537055418428,1.1753998329721,12.5,0.92094169005301,170.23472222222222,0.87007386775,0.8027427055377268,110.7
2019-04-19,4,DFO2,8.2858,30.7774,6.358070890723525,11.5800719533031,18.1803479362568,1.09614194930322,7,1.3238384783286563,165.61402777777778,0.5412451845277778,2.0590787451637236,111.9
2019-05-11,5,KC10,9.4917,30.9056,1.677735782126888,10.9981587935156,25.7462421725854,1.02092268397668,9,0.5181540380417838,256.4031527777778,2.210161363375,4.97525750675487,171.2
2019-05-13,5,QCS01,10.0424,31.6096,0.5544225997655303,0.0252373348085397,0.258195769275625,0.0481114110653786,4,0.3633083879014662,280.4185,1.973173999486111,12.157396792822494,233.5
2019-05-14,5,DFO2,10.3501,29.7401,16.00591840332072,5.05824585740805,15.8019395231101,0.639725919206859,3.5,1.0779918927346432,261.9757222222222,1.7070357700555556,5.999985987859103,265.9
2019-06-09,6,QCS01,11.7471,31.4516,0.8804632769849832,0,1.61919162853084,0.181033745601284,7,0.3323854069223579,198.40841666666668,1.906931870763889,2.7869693568875076,439.3
2019-06-10,6,KC10,10.1577,30.9676,2.127263510365765,4.14701637367013,11.4234807766429,0.479433273888056,7.5,0.5447209229809791,193.87827777777778,1.654668706875,4.6688780599252375,414.8
2019-06-11,6,DFO2,9.8456,29.0008,13.212993395496824,6.66026788187142,20.3015315297311,0.586073935090072,5,1.525908949173683,185.20694444444445,1.077118179,3.5573352516325847,389
2019-07-06,7,DFO2,9.8637,29.826,9.356489729913733,13.1887111553526,28.3963884563124,1.21089204655227,5,1.1649734954786406,203.41194444444446,1.6708073824027778,5.2652283700971685,359
2019-07-07,7,QCS01,13.6243,31.4805,1.6560080484642867,1.44216108541418,4.9594117752844,0.290601448250565,7,0.3598316183348924,200.47166666666666,1.5970832525,4.758803800003505,367.6
2019-07-10,7,KC10,13.3128,29.9441,3.4072641758108375,0.0813899497704903,0.318649119522038,0.063961490066061,5.5,0.7580261927034618,206.58008333333333,1.5286580835833334,1.6019953871622814,385.1
2019-08-03,8,KC10,11.9893,29.1071,3.722587437937363,8.30635787914334,17.6739105242634,0.839751593020855,9.5,1.3241783598378551,156.6880138888889,1.182557751388889,1.6219135561951967,410.2
2019-08-05,8,DFO2,10.6721,29.7555,9.213342430226362,9.66676271092645,23.0535890063156,0.925957465825035,4.5,1.3333551605862175,229.04802777777778,1.5259425983611112,4.145591022121137,439.5
2019-08-06,8,QCS01,13.4302,30.5249,2.0327516712134184,3.72878524423661,11.580526294218,0.567584956510166,5.5,0.41494543186778937,250.39830555555554,1.3698513272500001,5.214407632479897,446
2019-08-31,8,QCS01,13.8553,30.2062,2.264761131535238,3.13929456683333,12.886094076261,0.540328508946919,7.5,0.6467695665731216,164.39504166666666,1.1848933775972221,4.826754902252147,310.4
2019-09-01,9,KC10,12.7236,29.506,4.3310307573253795,7.65572372137828,21.2149017232208,0.820637832268192,7.5,0.9488244465232308,123.06962499999999,0.9295609600138889,4.324616860846424,310.6
2019-09-02,9,DFO2,10.8213,30.183,4.124798318259195,10.5295177022917,22.627895871957602,0.955690406441564,3,0.9865918303710632,142.9684722222222,1.044581970111111,6.93001296522556,309.6
2019-10-01,10,KC10,10.7604,29.9545,1.9037076708725635,17.0607869683729,34.444426164846,1.500438394397,9.5,1.425700031181791,69.17694444444444,1.1411517007361112,0.8147410855465689,315.2
2019-10-04,10,DFO2,10.6305,29.8691,4.727407932611527,17.8220772026788,33.5847497339975,1.49025041828785,7,1.1406641721234805,110.92143055555556,0.4162492756944444,1.5513856131084462,278.9
2019-10-05,10,QCS01,12.2691,32.1961,0.14822620208860826,6.71448556887225,14.1999259715165,0.762365529229194,12,NA,119.88254166666667,0.4634738739861111,1.9320669557386263,259.9
2019-11-25,11,DFO2,9.6122,27.643,13.062694882806111,15.9046649603484,31.1012352530671,1.16405861550173,2,1.7718303710632997,215.7625,0.135881046875,0.3724364329339532,514.9
2019-11-26,11,KC10,9.0446,28.7207,2.4689585529282567,18.6454075893789,33.7364918604938,1.43284972108399,11.5,2.3178796382912386,188.1848611111111,0.1851268219009662,0.7043453919889368,543
2020-02-09,2,QCS01,7.2966,30.9207,0.4903193299908253,NA,NA,NA,12.5,1.6657561584034926,147.55448611111112,0.4193849949861111,NA,254.7
2020-02-11,2,KC10,6.8797,30.237,1.091266532442205,20.2371426813743,36.3128177083527,1.63525061658567,13,2.5370564390396018,168.59008333333333,0.5033756206527777,0.4693384709693008,243.4
2020-02-12,2,DFO2,7.4611,29.6173,4.035938070705583,17.7616932073194,33.7159351237303,1.41172904814159,11.5,2.580308699719365,180.63729166666667,0.4588272628472222,1.0907234945515083,224.3
2020-04-30,4,KC10,8.8348,30.71,2.132852237256543,4.62655750138188,6.52901447150124,0.509634108816224,4.5,1.0371905207358905,188.47234722222223,0.93735317125,9.266382697622117,307.9
2020-05-01,5,QCS01,8.7119,31.5375,0.4873087560231397,6.99947835968802,7.4542634453233,0.756152717163491,8,0.403333333333334,196.96179166666667,1.0591229571944445,5.037774475479287,313.1
2020-05-04,5,DFO2,8.4924,28.2729,7.35175329928984,10.461084319236,19.7883749138315,0.916530434601235,6,1.6041347053320865,155.92350000000002,0.8869656388888889,2.683743648958014,312.3
2020-06-06,6,DFO2,9.3128,29.0959,12.293838404534768,10.925352897653,25.0009378057832,0.991746912281279,6.5,1.474396632366698,201.37415277777777,1.63609426625,1.349344268410177,487.7
2020-06-08,6,QCS01,11.255,29.9437,2.0811016669073297,2.57315171335011,8.17854304573615,0.436721235838676,6.5,1.0393171188026198,259.4769444444444,2.089246045375,2.366030340144623,470.5
2020-07-02,7,KC10,10.6459,28.3868,4.773058353162014,5.13117807120283,13.1064461412502,0.449469834826801,3,1.2852104770813844,317.2388888888889,1.7308954502222222,5.692052881117906,968.2
2020-07-05,7,QCS01,10.8417,30.5266,1.7637817207589706,6.69046380594164,16.0313733409735,0.710712753658167,5.5,0.9529996881821016,216.88745833333334,1.835896590111111,3.988609137122068,798.2
2020-07-06,7,DFO2,9.3904,29.3901,6.621315337236069,13.7553724483543,29.7255488026459,1.2032019131889,5.5,1.3815684440286875,240.7663472222222,2.0448299175277778,1.1923922332761805,722.6
2020-08-06,8,QCS01,16.1171,30.9343,1.8970921025558027,NA,NA,NA,NA,0.7304583723105709,203.86616666666666,1.4726407560416668,NA,541
2020-08-07,8,KC10,12.913,28.6923,3.1805131776054623,1.75798087852086,4.79191683267987,0.261694101102803,6,1.5690770190208925,192.59722222222223,1.1588660076805557,3.199799270146626,554.6
2020-08-08,8,DFO2,10.649,27.182,11.903804304249206,11.2101121813942,27.3175443570375,0.976732201934483,2,2.095696913002807,196.01944444444445,0.7213264897638889,2.1896329698416417,564.5
2020-09-03,9,KC10,13.0576,29.0337,3.2180501073397636,7.48202756726011,18.8797983271354,0.842369656166164,5.5,1.5658029310882449,212.0978472222222,0.7504815949722222,1.5220256876668328,451.4
2020-09-04,9,QCS01,15.2354,31.0715,1.2040300945936906,0.0993391943926329,8.75021366432316,0.343127708481397,7,0.7338072965388219,209.68695833333334,0.7472383096666667,2.1747535557339073,447.4
2020-09-05,9,DFO2,10.0609,29.558,10.027357819955,17.805808785261,30.6046116546347,1.52652771627923,2.5,1.3209572809479266,195.80230555555556,1.0262543263472224,0.5574738880259966,453.3
2020-09-07,9,KC10,12.1571,28.096800000000002,6.06098973168821,NA,NA,NA,8,1.723532896788276,198.18043055555557,1.0444017480694445,NA,472.2
2020-10-01,10,KC10,12.6735,26.971800000000002,4.838901653123685,6.38517186438156,17.982764707025,0.691691231259367,8,2.5776052385406927,145.42291666666665,0.7162353757916666,1.864939038668663,635.2
2020-10-02,10,QCS01,12.3062,30.6533,2.2092817904115236,11.6333885143548,23.0639106421807,1.11500204458786,8,0.8476239476145938,128.23152777777779,0.8652547543472222,0.8156951380869771,664.9
2020-10-04,10,DFO2,10.8132,29.8958,8.098266948041669,14.9696463630144,31.9338249231432,1.30157696142016,3,1.707474275023387,145.20641666666666,0.7333040051388888,1.212187841518357,700.7
2020-11-04,11,KC10,9.8445,28.2109,6.442939269009798,17.473112879695,33.1045164183671,1.3788189158661,10,3.1164203305269735,173.09130555555555,0.23394635508333333,0.38972377135745273,970.2
2020-11-27,11,KC10,8.8261,29.5195,2.244191253472082,20.1340028006541,34.3624170091689,1.60463648428643,NA,2.26983785469286,157.6675,0.19050011679166667,0.1356215665762927,277.4
2020-11-30,11,DFO2,8.6209,24.9856,9.644049310605736,16.4178337771223,32.8937653642605,1.25459875426326,NA,3.319809791082009,171.675,0.1227176617638889,0.21479154448176013,361.3
