date,wan_dis,wan_b1,sm_dis,sm_b1,gm_dis,gm_b1,ra_dis,ra_b1,tot_dis,tot_b1,wind_dm,wind_b1,wind_dir_dm,wind_dir_b1,par_dm,par_b1,up_dm,up_b1
2020-05-14,533,443.6,1719.8413126997657,1770.4354672152629,961.2313333333334,800.0041641025641,38.262675441983944,47.613585242414636,2719.3353214750828,2618.0532165602413,2.2544166666666667,3.400958333333334,181.79658333333333,147.57465,1.8902710455833334,1.9286671460750004,-74.40522175,-14.632831874999999
2020-05-15,535,488.2,1631.2758191105022,1753.4223712012972,964.8382051282052,880.4374051282051,26.598243051704653,40.48295207813446,2622.712267290412,2674.3427284076365,2.497375,2.7322666666666673,205.66333333333333,180.0652333333333,1.5691253377916667,1.798833894116667,-76.19751925,-34.630358924999996
2020-05-16,529,513.6,1655.2852113466415,1715.9929498592887,954.0175897435896,926.244676923077,42.65425291565269,37.87730320619268,2651.957054005884,2680.114929988558,3.3295833333333333,2.4300250000000005,68.81291666666667,170.12348333333335,0.6234540135,1.4882949579500002,-238.29711,-85.19159032499999
2020-05-17,513,523.6,1679.9701984501037,1693.5018713970476,925.1626153846156,944.279035897436,70.57927526361665,42.7763216687378,2675.7120890983356,2680.557228963221,2.310375,2.5112750000000004,266.0708333333333,176.63329166666668,1.156300782875,1.2800016254500002,-7.09259135,-84.953778895
2020-05-18,521,526.2,1862.031345274761,1709.6807773763546,939.5901025641026,948.9679692307693,50.55854565444696,45.730598465481194,2852.179993493311,2704.3793450726052,2.4955833333333333,2.577466666666667,250.16125,194.50098333333332,1.6431791516666667,1.3764660662833337,39.35515925,-71.32745662
2020-05-19,534,526.4,1802.166839048339,1726.1458826460694,963.0347692307694,949.3286564102566,32.35204596708392,44.54847257050118,2797.5536542461923,2720.023011626827,2.366625,2.599908333333334,235.49583333333334,205.24083333333334,1.4231754782916666,1.2830469528250004,28.7829255,-50.68982717
2020-05-20,545,528.4,1800.8152214973193,1760.0537631234329,982.8725641025642,952.9355282051283,41.08403234572478,47.44563042930521,2824.7718179456083,2760.4349217578665,4.098458333333333,2.9201250000000005,279.35833333333335,219.97983333333332,1.2218602244999999,1.213593930166667,33.7541155,-28.69950022
2020-05-21,544,531.4,1567.197285227421,1742.4361778995888,981.0691282051282,958.345835897436,111.95987540063314,61.3067549263013,2660.2262888331825,2762.088768723326,4.769958333333333,3.2082000000000006,236.78125,253.57350000000002,2.387727158791667,1.5664485592250004,41.963345000000004,27.35259078
2020-05-22,500,528.8,1300.3309775409862,1666.5083337177653,901.7179487179488,953.6569025641027,61.87562387954937,59.56602464948785,2263.924550138484,2679.731260931356,3.342,3.4145250000000003,302.67083333333335,260.8935,0.8810367112916667,1.5113957449083337,48.50804725,38.4727185
2020-05-23,451,514.8,1241.7612964026102,1542.454323943335,813.3495897435898,928.4088000000002,81.90612609462133,65.83554073752272,2137.0170122408213,2536.6986646808577,7.443416666666667,4.404091666666668,163.475,243.55625,0.762779672,1.3353158489750003,-201.9090845,-9.780130250000001
2020-05-24,421,492.2,1458.0392155175014,1473.6287992371676,759.2465128205129,887.6511487179489,370.88385592934577,133.5419027299751,2588.16958426736,2494.8218506850912,8.025875,5.535941666666667,182.9,233.03708333333333,0.9898423374583333,1.2486492208083335,-69.75525815,-29.487766980000004
2020-05-25,453,473.8,1928.2958493782212,1499.124924813348,816.9564615384616,854.4679282051284,270.0555239153873,179.33620104390758,3015.3078348320705,2532.929054062384,3.320666666666667,5.3803833333333335,306.2916666666667,238.42375,1.973313918375,1.3989399595833336,6.63134645,-34.91232079
2020-05-26,483,461.6,1575.8225229200812,1500.84997235188,871.0595384615385,832.4660102564103,79.56411616674934,172.85704919713083,2526.446177548369,2506.173031805421,3.44675,5.115741666666667,227.86291666666668,236.64008333333337,2.344085874916667,1.3902117028083336,10.8058355,-41.14382269
2020-05-27,463,454.2,1276.654516539212,1496.1146801515251,834.9908205128205,819.1205846153847,44.18005153696441,169.31793472861384,2155.8253885889967,2484.5531994955236,1.705375,4.788416666666667,161.14708333333334,208.33533333333335,1.1406464493333333,1.4421336504166669,1.5640079460000003,-50.5326305508
2020-05-28,436,451.2,1381.9152371397167,1524.1454682989465,786.2980512820513,813.710276923077,30.52346236020764,159.0414019817311,2198.736750781976,2496.8971472037547,2.3352083333333336,3.7667750000000004,191.403625,213.92105833333335,1.1221472707083333,1.5140071701583335,-50.127228,-20.1762592508
2020-05-29,466,460.2,1790.8763683219768,1590.7128988598415,840.4011282051283,829.9412,23.671619593936388,89.59895471464922,2654.9491161210412,2510.253053574491,2.3774166666666665,2.637083333333334,254.67916666666667,228.2768916666667,2.0993955650416667,1.7359178156750001,-45.911474999999996,-15.407502620799999
2020-05-30,524,474.4,1835.3191457529567,1572.1175581347886,945.0004102564104,855.5499897435899,17.89601457836849,39.167052847245465,2798.2155705877353,2466.8346007256237,3.47475,2.6679000000000004,295.225,226.06355833333336,2.0612564915833334,1.753506330316667,-2.1830712749999996,-17.1703861658
2020-05-31,562,490.2,1731.1317781187222,1603.1794091745169,1013.5309743589744,884.0442769230771,19.401286011594262,27.134486816214444,2764.0640384892913,2514.358172913808,2.464625,2.4714750000000008,246.97875000000002,229.886725,2.1032341738750002,1.7053359901083336,4.9144872,-18.348655825799998
2020-06-01,544,506.4,1372.0583032266102,1622.2601665119964,981.0691282051282,913.2599384615385,19.85873285472621,22.270223079766804,2372.986164286465,2557.790328053302,5.7277499999999995,3.2759500000000004,174.11875,232.48105833333335,1.3024131379166666,1.737689327825,-47.649491975000004,-28.19135581
2020-06-02,519,523,1529.988863650244,1651.874891814102,935.9832307692308,943.1969743589746,458.467792793144,107.85908916635408,2924.4398872126185,2702.9309553394305,7.291916666666666,4.267291666666667,211.86666666666667,236.57366666666667,1.5413775179166667,1.8215353772666671,-55.31372785,-29.22865578
2020-06-03,499,529.6,1233.6435779245048,1540.4283337346076,899.9145128205129,955.0996512820514,190.8256442202492,141.28989409161665,2324.3837349652667,2636.8178791082755,4.9535,4.782508333333334,175.8375,220.80533333333332,1.0777932624583333,1.6172149167500003,-9.2233555,-21.89103188
2020-06-04,450,514.8,1070.9017202591888,1387.5448486358541,811.5461538461539,928.4087999999999,170.73809263034371,171.8583097020117,2053.185966735686,2487.8119583378657,4.354208333333333,4.9584,215.85833333333332,204.93200000000002,2.1268923802083335,1.6303420944750002,19.595821125,-17.535253400000002
2020-06-05,414,485.2,1028.9560949017373,1247.109711992457,746.6224615384615,875.0270974358975,80.20547269950048,184.01914703959292,1855.7840291396992,2306.1559564679474,3.4185833333333333,5.149191666666667,212.426625,198.021575,1.7035971560833334,1.550414690916667,-15.596336135000001,-21.637418067000002
2020-06-06,377,451.8,1047.718221128128,1182.2416955727606,679.8953333333334,814.7923384615385,47.7251604816288,189.59243256497342,1775.3387149430905,2186.626466599272,2.1087083333333334,4.425383333333334,275.2225,218.24232500000002,2.2798486411666667,1.745901791566667,9.4728515,-10.212949372
2020-06-07,350,418,1003.4671700214914,1076.93735684701,631.2025641025641,753.8362051282052,32.49935131834378,104.3987442700134,1667.1690854423996,1935.1723062452286,3.925291666666667,3.752058333333334,290.7817083333333,234.02533333333335,2.284292338875,1.8944847557583337,49.8874265,10.827281498
2020-06-08,333,384.8,967.7625681771516,1023.7611548975394,600.5441538461538,693.9621333333333,22.23601171165096,70.68081776829375,1590.5427337349563,1788.4041059991664,3.853875,3.5321333333333342,193.25416666666666,237.50866666666667,1.884521514125,2.055830406091667,-10.071185000000002,10.657715598
2020-06-09,320,358.8,1007.0522324051316,1010.991257326728,577.0994871794871,647.0728,29.582566483596317,42.44971253894427,1613.7342860682152,1700.5137698656722,7.941333333333334,4.249558333333335,143.10999999999999,222.959,0.980800236375,1.8266119773250005,-225.22786000000002,-38.30702062700001
2020-06-10,322,340.4,1153.702054500996,1035.9404492465796,580.7063589743591,613.8895794871795,705.1507824866852,167.43877449638123,2439.55919596204,1817.2688032301405,4.367541666666667,4.439350000000001,182.07083333333333,216.88784166666665,0.737629905625,1.6334185272333337,-143.584145,-63.90458240000001
2020-06-11,376,340.2,1405.9630486457572,1107.5894147501056,678.0918974358974,613.5288923076923,240.8071023300114,206.05516286605774,2324.862048411666,1927.1734699238555,3.083083333333333,4.634225000000001,191.69583333333333,200.18250833333332,1.2997071178333333,1.4373902225666668,-67.95510875,-79.39017445
2020-06-12,433,356.8,1587.9042741398416,1224.4768355737756,780.8877435897436,643.4659282051282,116.12288511392777,222.7798696251745,2484.914902843513,2090.722633404078,2.5886666666666667,4.3669,170.08083333333335,176.04233333333335,0.9665419776249999,1.1738401503166669,-9.474788925,-91.262617535
2020-06-13,454,381,1245.2498821801737,1279.97429837438,818.7598974358975,687.109076923077,117.97025519092276,241.92671832102891,2181.980034806994,2209.010093618486,3.4971666666666668,4.295558333333334,226.89208333333335,182.7699166666667,2.431679345625,1.283271716616667,7.6448534125,-87.71940985250001
2020-06-14,436,404.2,1085.243323906252,1295.612516674604,786.2980512820513,728.9487897435898,58.880719018704106,247.78634882805045,1930.4220942070076,2272.3476552462444,3.7295,3.4531916666666675,178.26666666666668,189.80125,1.7979044314583332,1.4466925556333334,-8.0119145,-44.2762207525
2020-06-15,421,424,1230.303177839854,1310.9327413423757,759.2465128205129,764.6568205128206,39.98003905255538,114.75220014122449,2029.5297297129223,2190.3417619964207,3.8156666666666665,3.3428166666666668,191.45,191.67708333333334,1.2356793620416666,1.5463024469166669,-63.1675025,-28.1928922525
2020-06-16,409,430.6,1143.407250529463,1258.4215817191168,737.6052820512821,776.5594974358976,49.28132969302174,76.44704561382657,1930.2938622737663,2111.4281247688405,3.220125,3.3702250000000005,208.01120833333334,194.94015833333336,2.533327409625,1.7930265052750003,5.573402000000001,-13.4871901025
2020-06-17,405,425,1254.2340361929123,1191.687534129731,730.3915384615385,766.4602564102565,25.82087419287393,58.3866434296158,2010.4464488473243,2016.5344339696028,2.467416666666667,3.3459750000000006,218.28791666666666,204.581575,1.64523794375,1.9287656985000001,-5.565118,-12.705255917499999
2020-06-18,423,418.8,1366.412434099976,1215.9200445136914,762.8533846153846,755.278953846154,19.81239995797793,38.75507238302684,2149.078218673338,2009.9540707428719,4.287833333333333,3.504108333333334,150.11666666666667,189.22649166666667,0.9515655127916667,1.6327429319333338,-101.00222000000001,-34.434670600000004
2020-06-19,483,428.2,1876.7386321166064,1374.2191061557623,871.0595384615385,772.2312512820514,477.5890676754787,122.49674211438176,3225.387238253624,2268.947099552195,6.501916666666666,4.058591666666667,174.025,188.37815833333335,0.6384343024166667,1.4008489061250002,-87.14074000000001,-50.2604357
2020-06-20,652,474.4,2693.744189425752,1666.9073084729418,1175.840205128205,855.5499897435899,889.37027910102,292.37479012407465,4758.954673654976,2814.832088340606,4.539916666666667,4.203441666666667,259.53333333333336,201.99482500000002,1.0578732736666667,1.3652876884500003,15.851601250000002,-34.45661495
2020-06-21,792,551,2082.1344213280177,1854.6527426326527,1428.3212307692306,993.6931794871795,149.67840941769353,312.45420606900905,3660.134061514942,3160.800128188841,2.900125,4.139441666666667,213.20666666666668,203.0339166666667,2.0146516256666667,1.2615525316583336,10.771699825,-33.416955385
2020-06-22,872,644.4,2788.431841469975,2161.4923036880655,1572.5961025641027,1162.1340923076923,548.8347135685912,417.05697394415245,4909.86265760267,3740.6833699399103,10.184875,5.682933333333334,161.09166666666667,191.59466666666668,0.749661871125,1.0824373171333337,-119.5283,-56.209591785
2020-06-23,1200,799.8,3424.1346164093643,2573.0367401499434,2164.123076923077,1442.388030769231,941.1449831526394,601.3234905830848,6529.402676485081,4616.748261502258,4.360458333333334,5.697458333333334,202.91866666666667,202.15506666666667,0.5865903855833333,1.009442291691667,-4.612669595,-36.931681704
2020-06-24,1310,965.2,2760.886979314686,2749.866409589559,2362.5010256410255,1740.6763282051281,595.9741293344896,625.000502914887,5719.3621342902015,5115.543240709574,4.66,5.329075000000001,321.1166666666667,231.5734,1.6357651744166666,1.208908466091667,60.89773125,-7.323987454
